,Household level identifier,Target,=1 Overcrowding by bedrooms,=1 Overcrowding by rooms,=1 has toilet in the household,=1 if the household has refrigerator,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the floor is cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,=1 if predominant material on the outside wall is other,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is other,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if predominant material on the roof is other,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,=1 if no water provision,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 toilet connected to other system,=1 no main source of energy used for cooking (no kitchen),=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,=1 if rubbish disposal mainly other,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,"=1 other(assigned, borrowed)",=1 if the household has notebook or desktop computer,=1 if the household has TV,=1 region Central,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=1 zona urbana,Monthly rent payment,Dependency rate,years of education of male head of household,years of education of female head of household,average years of education for adults (18+),# persons per room, number of all rooms in the house,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,number of tablets household owns,TamViv,household size,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,number of bedrooms,# of mobile phones,electricity,electricity-missing,walls,roof,floor,no_essentials,luxury,phones-per-capita,tablets-per-capita,rooms-per-capita,rent-per-capita,owns a tablet-min,owns a tablet-sum,owns a tablet-count,owns a tablet-std,owns a tablet-range_,=1 if disable person-min,=1 if disable person-max,=1 if disable person-sum,=1 if female-min,=1 if female-max,=1 if female-sum,=1 if female-std,=1 if female-range_,=1 if less than 10 years old-min,=1 if less than 10 years old-max,=1 if less than 10 years old-sum,=1 if free or coupled uunion-min,=1 if free or coupled uunion-max,=1 if free or coupled uunion-std,=1 if married-min,=1 if married-max,=1 if married-std,=1 if divorced-min,=1 if divorced-max,=1 if separated-min,=1 if separated-max,=1 if separated-sum,=1 if widow/er-min,=1 if widow/er-max,=1 if single-min,=1 if single-max,=1 if single-sum,=1 if single-std,=1 if household head-min,=1 if household head-max,=1 if household head-std,=1 if spouse/partner-min,=1 if spouse/partner-max,=1 if son/doughter-min,=1 if son/doughter-max,=1 if son/doughter-sum,=1 if stepson/doughter-min,=1 if stepson/doughter-max,=1 if stepson/doughter-sum,=1 if son/doughter in law-min,=1 if son/doughter in law-max,=1 if grandson/doughter-min,=1 if grandson/doughter-max,=1 if grandson/doughter-sum,=1 if mother/father-min,=1 if mother/father-max,=1 if father/mother in law-min,=1 if father/mother in law-max,=1 if brother/sister-min,=1 if brother/sister-max,=1 if brother/sister-sum,=1 if brother/sister in law-min,=1 if brother/sister in law-max,=1 if brother/sister in law-sum,=1 if other family member-min,=1 if other family member-max,=1 if other family member-sum,=1 if other non family member-min,=1 if other non family member-max,=1 if other non family member-sum,=1 if mobile phone-min,=1 if mobile phone-std,=1 if mobile phone-range_,years of schooling-min,years of schooling-max,years of schooling-sum,years of schooling-std,years of schooling-range_,Age in years-min,Age in years-max,Age in years-sum,Age in years-std,Age in years-range_,max_edu-max,max_edu-std,max_edu-range_,schooling/age-min,schooling/age-max,schooling/age-sum,schooling/age-std,schooling/age-range_
1472,419a97af0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,8.0,2.0,0.0,2.0,0.33333334,5,0,1,1,0,0,0,0,1,0.0,1,1,0,1,1,3,0,2.0,False,1,1,1,1,1,0.0,0.0,5.0,0.0,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,0,0,0,0,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,2,2,,0,76,76,76,,0,1,,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,,0.0
1473,a3af78b7c,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,200000.0,3.0,0.0,3.0,14.0,2.0,3,1,1,2,0,2,2,1,3,0.0,4,4,3,1,0,2,1,2.0,False,1,1,1,1,1,0.25,0.0,0.75,50000.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,3,0.5,0,1,0.5,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,11,20,4.69041575982343,11,3,43,79,16.879474715365603,40,4,1.707825127659933,4,0.0,0.5789473684210527,1.0772862388529463,0.2790368020098715,0.5789473684210527
1474,077941bc7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.0,1.0,6.0,0.0,6.0,2.0,6,2,1,3,0,1,1,2,2,2.0,4,4,2,2,0,2,3,2.0,False,0,0,2,2,3,0.75,0.5,1.5,0.0,1,4,4,0.0,0,0,0,0,0,1,1,0.5,1,0,1,1,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,1,0.5,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,6,17,2.362907813126304,5,9,39,93,15.456929406148772,30,2,0.5773502691896257,1,0.1111111111111111,0.36363636363636365,0.8050642168289228,0.11158777297385955,0.25252525252525254
1475,e6643d763,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,570540.0,0.0,14.0,0.0,15.0,2.0,4,0,1,1,0,1,1,0,2,1.0,2,2,0,2,0,1,2,2.0,False,2,2,2,1,2,1.0,0.5,2.0,285270.0,1,2,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,14,16,30,1.4142135623730951,2,28,29,57,0.7071067811865476,1,7,0.0,0,0.4827586206896552,0.5714285714285714,1.0541871921182266,0.06269912345496478,0.0886699507389162
1476,00693f597,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,150000.0,1.0,0.0,9.0,10.0,2.0,4,1,2,3,0,1,1,1,3,0.0,4,4,2,2,0,2,3,2.0,False,1,2,2,1,1,0.75,0.0,1.0,37500.0,0,0,4,0.0,0,0,0,0,0,1,1,0.5,1,0,0,0,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,11,30,3.415650255319866,8,11,47,107,16.82012683265696,36,4,1.2583057392117916,3,0.23404255319148937,0.4666666666666667,1.23814237493837,0.10607219046348812,0.2326241134751773
1477,3c8942d9a,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,8.0,9.0,0.0,7.5,1.0,4,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,2,0,2.0,False,1,0,0,1,0,0.0,0.0,2.0,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,9,15,2.1213203435596424,3,69,80,149,7.7781745930520225,11,3,0.7071067811865476,1,0.08695652173913043,0.1125,0.19945652173913042,0.018061966693352038,0.02554347826086957
1478,21e9fb91c,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,100000.0,8.0,0.0,5.0,5.6666665,1.0,5,0,2,2,0,1,1,0,3,0.0,3,3,0,3,3,3,1,2.0,False,2,2,2,0,2,0.3333333333333333,0.0,1.6666666666666667,33333.333333333336,0,0,3,0.0,0,0,1,1,0,1,1,0.5773502691896258,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0.0,0,5,6,17,0.5773502691896257,1,71,76,219,2.6457513110645907,5,2,0.5773502691896257,1,0.06578947368421052,0.08450704225352113,0.23362984927106498,0.010484210168663891,0.018717568569310603
1479,a01f56571,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0,0.2,6.0,0.0,8.199999799999999,1.5,5,0,1,1,1,4,5,1,5,0.0,6,6,1,5,0,4,6,2.0,False,2,2,2,2,3,1.0,0.0,0.8333333333333334,0.0,0,0,6,0.0,0,0,1,1,0,1,5,0.408248290463863,1,0,0,0,0,0,0.0,0,1,0.5163977794943222,0,0,0,1,1,0,0,0,1,3,0.5477225575051661,0,1,0.408248290463863,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,4,11,45,2.588435821108957,7,10,57,205,19.322698224281893,47,4,1.0488088481701514,3,0.10526315789473684,0.42857142857142855,1.7268805497907664,0.1535434893828079,0.3233082706766917
1480,19e711b2e,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.33333334,0.0,8.0,8.5,1.0,7,0,2,2,0,2,2,0,4,0.0,4,4,0,4,1,4,2,2.0,False,2,1,1,1,1,0.5,0.0,1.75,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,11,34,2.0816659994661326,5,31,69,192,18.93849694845572,38,4,0.816496580927726,2,0.08695652173913043,0.3548387096774194,0.8501157244828056,0.12323885615127592,0.26788218793828894
1481,a72fc17cc,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.5,0.0,3.0,8.666667,1.0,6,0,0,0,0,3,3,0,3,0.0,3,3,0,3,1,3,2,2.0,False,2,2,2,1,1,0.6666666666666666,0.0,2.0,0.0,0,0,3,0.0,0,0,1,1,1,1,3,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1,2,0.5773502691896258,0,1,0.5773502691896258,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,3,12,26,4.932882862316248,9,45,71,162,14.730919862656235,26,6,2.516611478423583,5,0.04225352112676056,0.26666666666666666,0.548050622576036,0.12239282596632585,0.2244131455399061
1482,ae86765ed,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,3.0,0.0,10.0,10.0,0.80000001,7,1,1,2,1,1,2,2,2,0.0,4,4,3,1,0,5,2,2.0,False,2,2,2,1,2,0.5,0.0,1.75,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,1,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,10,22,4.795831523312719,10,7,46,78,17.97220075561143,39,3,1.5,3,0.0,0.6,1.117391304347826,0.24840702314817584,0.6
1483,9c78c7468,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,570540.0,1.5,21.0,0.0,24.5,1.0,9,0,2,2,0,3,3,0,5,0.0,5,5,3,2,0,5,5,2.0,False,2,2,2,1,3,1.0,0.0,1.8,114108.0,0,0,5,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5477225575051662,0,0,0,0,0,0,0,0,1,3,0.5477225575051662,0,1,0.4472135954999579,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,7,21,63,6.2289646009589745,14,14,57,153,20.743673734418405,43,8,2.588435821108957,5,0.3469387755102041,0.5789473684210527,2.2943071965628357,0.0981217852165599,0.23200859291084858
1484,190fd37f1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.33333334,6.0,0.0,5.3333335,1.3333334,5,0,2,2,1,1,2,1,3,1.0,4,4,1,3,0,3,3,2.0,False,1,2,2,1,3,0.75,0.25,1.25,0.0,1,4,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,1,1,0,1,0.5773502691896257,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1,6,17,2.362907813126304,5,8,52,156,20.816659994661325,44,2,0.5773502691896257,1,0.07692307692307693,0.13043478260869565,0.45235785953177254,0.024484580232257608,0.05351170568561872
1485,69e16e1a1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,150000.0,0.5,0.0,6.0,7.1999998,1.5,6,0,3,3,1,2,3,1,5,1.0,6,6,1,5,1,4,3,2.0,False,2,1,2,1,2,0.5,0.16666666666666666,1.0,25000.0,1,6,6,0.0,0,0,0,0,0,1,3,0.5477225575051662,1,0,1,1,0,1,0.5163977794943222,0,1,0.5163977794943223,0,0,0,0,0,0,0,0,1,1,0.408248290463863,0,1,0.408248290463863,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,2,11,38,3.444802848737017,9,9,71,223,23.2070391620014,62,4,1.2110601416389966,3,0.04225352112676056,0.36,1.3153562464936368,0.12309454824631441,0.3177464788732394
1486,a475b0940,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,165000.0,0.25,9.0,0.0,9.25,1.6666666,4,0,3,3,1,1,2,1,4,1.0,5,5,1,4,0,3,4,2.0,False,1,1,2,1,2,0.8,0.2,0.8,33000.0,1,5,5,0.0,0,0,0,0,0,1,2,0.5477225575051661,1,0,1,1,0,1,0.5477225575051661,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5477225575051662,0,1,0.447213595499958,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,0,0,11,37,4.277849927241487,11,3,31,116,11.41052146047673,28,4,1.51657508881031,4,0.0,0.39285714285714285,1.3175883256528418,0.1548777358286848,0.39285714285714285
1487,b742d81e4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,11.0,0.0,16.5,1.0,7,0,2,2,0,2,2,0,4,0.0,4,4,2,2,0,4,4,2.0,False,2,2,2,1,1,1.0,0.0,1.75,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,0,0.0,0,1,0.5773502691896257,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,8,11,41,1.5,3,16,48,126,16.842406795546374,32,4,0.5,1,0.22916666666666666,0.6111111111111112,1.5902777777777777,0.18817394312276708,0.38194444444444453
1488,2811494b7,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,40000.0,0.2,6.0,0.0,9.0,2.0,5,1,3,4,0,2,2,1,5,0.0,6,6,1,5,0,3,4,2.0,False,2,2,2,2,1,0.6666666666666666,0.0,0.8333333333333334,6666.666666666667,0,0,6,0.0,0,0,1,1,0,1,2,0.5163977794943223,1,0,1,1,0,1,0.5163977794943222,0,1,0.5163977794943223,0,0,0,0,0,0,0,0,1,1,0.408248290463863,0,1,0.408248290463863,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,12,45,4.54972526643093,12,2,61,188,22.94921930407801,59,6,2.401388487243717,6,0.0,0.5454545454545454,1.6576497876584158,0.23425718564485415,0.5454545454545454
1489,2dc6b3795,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,8.0,6.0,0.0,6.0,0.66666669,9,0,1,1,0,1,1,0,2,0.0,2,2,0,2,2,3,1,2.0,False,1,2,2,1,2,0.5,0.0,4.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,6,12,0.0,0,70,70,140,0.0,0,2,0.0,0,0.08571428571428572,0.08571428571428572,0.17142857142857143,0.0,0.0
1490,a001b7b59,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,300000.0,0.5,8.0,0.0,10.0,1.2,9,0,3,3,0,3,3,0,6,0.0,6,6,2,4,0,5,6,2.0,False,2,2,2,1,1,1.0,0.0,1.5,50000.0,0,0,6,0.0,0,0,0,0,0,1,3,0.5477225575051661,1,0,0,0,0,0,0.0,0,1,0.5163977794943223,0,0,0,0,0,0,0,0,1,4,0.5163977794943223,0,1,0.408248290463863,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,6,13,53,2.48327740429189,7,13,46,157,14.288690166235206,33,7,1.7606816861659011,5,0.17391304347826086,0.5909090909090909,2.419950339515557,0.16504322644954966,0.4169960474308301
1491,47f019fea,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.5,8.0,0.0,6.5,2.0,5,1,3,4,0,2,2,1,5,0.0,6,6,2,4,0,3,4,2.0,False,2,2,2,1,1,0.6666666666666666,0.0,0.8333333333333334,0.0,0,0,6,0.0,0,0,0,0,0,1,2,0.5163977794943222,1,0,1,1,0,1,0.5163977794943223,0,1,0.5163977794943222,0,0,0,0,0,0,0,0,1,1,0.408248290463863,0,1,0.408248290463863,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,8,26,3.444802848737017,8,2,54,177,20.315019074566482,52,3,1.224744871391589,3,0.0,0.3157894736842105,0.879322237216974,0.13864814614427504,0.3157894736842105
1492,310fc72b4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,350000.0,0.0,0.0,14.0,14.0,0.75,6,0,0,0,0,1,1,0,1,2.0,3,1,0,1,0,4,5,2.0,False,2,2,2,1,2,1.6666666666666667,0.6666666666666666,2.0,116666.66666666667,1,1,1,,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,1,1,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,14,14,14,,0,23,23,23,,0,7,,0,0.6086956521739131,0.6086956521739131,0.6086956521739131,,0.0
1493,14c011e29,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.5,15.0,0.0,15.0,1.5,6,0,1,1,0,2,2,0,3,0.0,3,3,0,3,1,2,2,2.0,False,2,2,2,1,1,0.6666666666666666,0.0,2.0,0.0,0,0,3,0.0,0,0,0,0,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,0,0,1,1,0.5773502691896258,0,1,0.5773502691896258,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,15,15,45,0.0,0,23,65,150,23.430749027719962,42,7,0.0,0,0.23076923076923078,0.6521739130434783,1.1248786276836769,0.24013959836621435,0.4214046822742475
1494,9a6e8e315,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,12.0,0.0,14.5,0.66666669,7,0,1,1,0,1,1,0,2,0.0,2,2,0,2,0,3,5,2.0,False,2,1,2,1,1,2.5,0.0,3.5,0.0,0,0,2,0.0,0,0,0,0,0,1,1,0.7071067811865476,1,0,0,0,0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,12,17,29,3.5355339059327378,5,62,62,124,0.0,0,7,0.7071067811865476,1,0.1935483870967742,0.27419354838709675,0.46774193548387094,0.05702474041826995,0.08064516129032256
1495,cdbec9ddb,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,2.0,0.0,0.0,0.66666669,1.5,2,0,1,1,0,2,2,0,3,0.0,3,3,0,3,2,2,1,2.0,False,1,1,2,1,2,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0,3,0.0,0,0,1,2,0,1,2,0.5773502691896258,1,0,0,0,0,0,0.0,0,1,0.5773502691896258,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0.5773502691896258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,2,2,1.1547005383792517,2,63,85,218,11.239810200058246,22,1,0.5773502691896258,1,0.0,0.02857142857142857,0.02857142857142857,0.01649572197684645,0.02857142857142857
1496,811a35744,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.0,1.0,5.0,0.0,5.5,1.3333334,5,0,2,2,0,2,2,0,4,0.0,4,4,2,2,0,3,4,2.0,False,1,1,1,1,2,1.0,0.0,1.25,0.0,0,0,4,0.0,0,0,0,0,0,1,2,0.5773502691896257,1,0,0,0,0,1,0.5773502691896257,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0.5773502691896257,0,1,0.5,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,5,9,27,1.707825127659933,4,14,36,99,10.874281585465772,22,3,0.9574271077563381,2,0.15625,0.5294117647058824,1.352328431372549,0.2043449781718321,0.37316176470588236
